GEOID,TRACT,HOUSEHOLD_INCOME_USD,HOME_VALUE_USD,GROSS_RENT_USD,POVERTY_RATE_PCT,RENT_BURDEN_PCT,OLDER_HOUSING_PCT,PERMIT_COUNT,HOUSEHOLD_INCOME_USD_scaled,HOME_VALUE_USD_scaled,GROSS_RENT_USD_scaled,POVERTY_RATE_PCT_scaled,RENT_BURDEN_PCT_scaled,OLDER_HOUSING_PCT_scaled,NEED_INDEX
21111010403,104.03,100231.0,347500.0,1683.0,4.2,19.109461966604822,23.250239693192714,26.0,0.49866410115448045,0.49797327728569285,0.6019378280177634,0.047505938242280284,0.19287608243417945,0.2207549846400689,0.34328536862907755
21111010405,104.05,68197.0,328000.0,1451.0,12.7,30.47752808988764,33.79648549243972,13.0,0.6747718526663002,0.5272481609367963,0.5082761404925313,0.14845605700712589,0.3188887528675371,0.32783166392834207,0.4175787713164388
21111010406,104.06,110223.0,459000.0,1544.0,10.3,20.678336980306344,29.013079667063018,43.0,0.4437328202308961,0.330580993844768,0.5458215583366977,0.11995249406175773,0.21026673867322046,0.27926545172171124,0.32160334281150854
21111010407,104.07,79821.0,328700.0,1561.0,5.7,17.264276228419657,20.917822838847385,24.0,0.6108686091258934,0.526197267677526,0.552684699232943,0.06532066508313539,0.17242257875178585,0.19707381351686884,0.3540946055646921
21111010408,104.08,75000.0,316500.0,1428.0,6.0,38.78504672897196,43.49680170575693,55.0,0.637372182517867,0.544512835910524,0.49899071457408156,0.0688836104513064,0.41097588510561056,0.4263195683390627,0.4311757994830754
21111010500,105,82396.0,421100.0,1418.0,11.7,12.8099173553719,89.89845002672368,19.0,0.5967124793842771,0.38747935745383577,0.49495357287040775,0.1365795724465558,0.12304692852472877,0.8974383446590822,0.4393683758898146
21111010601,106.01,95641.0,351900.0,1329.0,7.5,14.243323442136498,80.14623172103487,22.0,0.5238977460142935,0.4913676625131361,0.4590230117077109,0.08669833729216152,0.13893593962387213,0.7984234751268335,0.41639102871300127
21111010602,106.02,64770.0,340100.0,1315.0,6.8,18.962075848303392,34.86370157819225,12.0,0.6936118746564046,0.5090827203122654,0.45337101332256763,0.07838479809976247,0.1912423376837041,0.3386671741867478,0.377393319710242
21111010701,107.01,98452.0,542600.0,1657.0,4.8,8.90937019969278,50.17695635076681,33.0,0.5084442001099505,0.2050743131661913,0.5914412595882116,0.05463182897862232,0.07981016706433494,0.4941435874389079,0.32225755939103645
21111010702,107.02,79156.0,325500.0,1301.0,7.2,13.629518072289157,47.954055994257,18.0,0.614524463991204,0.5310013511484761,0.44771901493742433,0.0831353919239905,0.13213203358198308,0.4715743440233236,0.3800144332677336
21111010706,107.06,97611.0,362500.0,1428.0,3.4,11.155378486055776,69.87148976677773,20.0,0.513067619571193,0.47545413601561326,0.49899071457408156,0.03800475059382422,0.10470670609839183,0.694103390999427,0.38738788630875504
21111010707,107.07,97890.0,332200.0,1364.0,5.3,3.119584055459272,64.15410385259631,2.0,0.5115338097855965,0.520942801381174,0.4731530076705692,0.06057007125890736,0.01563158071897061,0.6360544217687074,0.3696476154306542
21111010708,107.08,82184.0,330300.0,1564.0,3.8,8.557046979865772,55.33731853116994,13.0,0.597877954920286,0.5237952259420507,0.5538958417440453,0.04275534441805225,0.07590473677350026,0.5465370605970825,0.3901276940658362
21111010800,108,78480.0,253500.0,1351.0,8.3,23.897911832946637,79.38461538461539,15.0,0.6182407916437603,0.6390932292448581,0.4679047234557933,0.09619952494061759,0.24595506247794943,0.790690737833595,0.47634734493276226
21111010901,109.01,66260.0,199300.0,1190.0,16.7,41.90260475651189,86.47506339814032,14.0,0.6854205607476636,0.720462393034079,0.4029067420266451,0.19596199524940616,0.44553337342604366,0.8626804906239757,0.5521609258513022
21111010902,109.02,78029.0,223900.0,1172.0,4.6,11.178247734138973,93.39968569931901,22.0,0.6207201759208356,0.6835310013511484,0.39563988696003227,0.05225653206650831,0.1049602070008773,0.9329866048043103,0.465015734683952
21111011003,110.03,81920.0,234500.0,1168.0,7.4,4.10958904109589,72.9996058336618,23.0,0.5993293018141836,0.6676174748536257,0.3940250302785628,0.0855106888361045,0.02660558198088291,0.7258633449438112,0.41649190378452844
21111011005,110.05,62077.0,166200.0,1356.0,11.0,16.642754662840744,89.2329345531316,13.0,0.7084167124793843,0.7701546314367212,0.4699232943076302,0.12826603325415678,0.16553314027023847,0.8906813253098566,0.5221625228429979
21111011006,110.06,51355.0,212300.0,1123.0,14.2,14.593077642656688,67.37381126554499,6.0,0.7673611874656405,0.7009458039333434,0.3758578926120307,0.166270783847981,0.14281289286507176,0.668744308257319,0.47033214483023106
21111011007,110.07,35693.0,170400.0,1061.0,19.0,17.67241379310345,59.893048128342244,12.0,0.8534634414513469,0.763849271881099,0.3508276140492531,0.22327790973871733,0.17694669955406,0.5927916621193932,0.49352609979897827
21111011008,110.08,50066.0,143500.0,1097.0,19.1,25.28925619834711,49.434156378600825,7.0,0.7744474986256185,0.804233598558775,0.3653613241824788,0.22446555819477437,0.261377828063156,0.48660189384395736,0.4860812835781266
21111011009,110.09,81635.0,260100.0,988.0,15.0,30.79710144927536,75.94846098783107,8.0,0.6008960967564596,0.6291848070860231,0.3213564796124344,0.17577197149643706,0.3224311577039523,0.755803251866244,0.46757396075359176
21111011109,111.09,68438.0,258600.0,1182.0,5.5,15.610859728506787,58.098933074684766,5.0,0.6734469488730072,0.6314367212130311,0.3996770286637061,0.06294536817102138,0.15409479755900465,0.57457590213583,0.4160294611026001
21111011110,111.10,85757.0,249700.0,998.0,7.9,20.54329371816638,44.89795918367347,4.0,0.5782352941176471,0.6447980783666116,0.3253936213161082,0.09144893111638955,0.20876981193988314,0.44054560599750103,0.3815318904756901
21111011111,111.11,93833.0,284200.0,1346.0,4.7,21.404109589041095,56.086414624013294,18.0,0.5338372732270478,0.5930040534454286,0.4658861526039564,0.05344418052256532,0.2183117784858179,0.5541426790907472,0.4031043528959272
21111011112,111.12,91583.0,269500.0,1397.0,4.9,11.178861788617885,35.529556650246306,,0.5462067069818581,0.6150728118901065,0.48647557529269275,0.055819477434679333,0.10496701366824183,0.34542764149994976,0.3589948711279214
21111011113,111.13,76682.0,302300.0,1208.0,7.6,16.587677725118482,16.414970453053186,15.0,0.6281253435953821,0.565830956312866,0.41017359709325796,0.08788598574821851,0.16492262376493247,0.15135607755906041,0.3347157640122862
21111011114,111.14,86131.0,315800.0,996.0,8.4,8.641975308641975,38.29499323410013,28.0,0.5761792193512919,0.5455637291697943,0.32458619297537344,0.09738717339667459,0.07684614979735774,0.37350528844826153,0.33234462552312566
21111011115,111.15,90156.0,232800.0,1403.0,10.6,34.530386740331494,86.57513348588863,6.0,0.5540516767454645,0.670169644197568,0.48889786031489707,0.12351543942992874,0.3638138558615618,0.8636965083516244,0.5106908308168407
21111011116,111.16,72508.0,237100.0,1380.0,5.8,20.962199312714777,29.340659340659343,13.0,0.6510720175920836,0.6637141570334785,0.4796124343964473,0.0665083135391924,0.21341329413430873,0.2825913882036331,0.392818600816524
21111011117,111.17,61714.0,198200.0,1307.0,9.0,18.93408134642356,61.741573033707866,,0.7104123144584937,0.7221137967272182,0.4501412999596286,0.10451306413301663,0.19093202439901055,0.6115598486585645,0.464945391389322
21111011118,111.18,90754.0,237800.0,1591.0,5.7,30.50314465408805,73.73612823674476,,0.5507641561297416,0.662663263774208,0.5647961243439644,0.06532066508313539,0.3191727072030603,0.7333413019955208,0.4826763697549384
21111011201,112.01,48041.0,209800.0,1088.0,12.1,32.16463414634146,75.390625,4.0,0.7855799890049477,0.7046989941450232,0.3617278966491724,0.14133016627078385,0.3375899758523876,0.7501395089285714,0.5135110884751476
21111011202,112.02,43583.0,205900.0,1124.0,9.6,34.32432432432432,59.790575916230374,8.0,0.810087960417812,0.710553970875244,0.37626160678239806,0.11163895486935867,0.36152969644206023,0.5917512554760125,0.4936372408104808
21111011301,113.01,49115.0,207300.0,946.0,11.5,17.325227963525837,77.05627705627705,23.0,0.7796756459593184,0.7084521843567032,0.30440048445700446,0.1342042755344418,0.17309821617551138,0.7670509762346497,0.4778136304529382
21111011302,113.02,61976.0,158100.0,1315.0,16.3,16.826568265682656,82.20064724919094,25.0,0.7089719626168225,0.7823149677225641,0.45337101332256763,0.19121140142517815,0.16757067618047092,0.8192820817647447,0.5204536838387246
21111011403,114.03,55417.0,155200.0,1332.0,20.2,25.0,90.19607843137256,7.0,0.7450302363936229,0.7866686683681129,0.4602341542188131,0.2375296912114014,0.25817148270961626,0.9004601840736295,0.5646824028291993
21111011404,114.04,29672.0,142800.0,904.0,39.8,40.11579818031431,76.20279358510088,14.0,0.8865640461792194,0.8052844918180453,0.2874444893015745,0.4703087885985747,0.42572699072446935,0.7583855062977078,0.6056190521532652
21111011405,114.05,48781.0,171100.0,860.0,8.6,18.034447821681866,82.04683434518647,20.0,0.7815118196811435,0.7627983786218285,0.2696810658054098,0.0997624703087886,0.18095977215886103,0.8177204099332708,0.4854056527515504
21111011406,114.06,55052.0,188200.0,1184.0,15.7,27.933673469387756,64.40129449838187,17.0,0.7470368334249587,0.7371265575739379,0.40048445700444085,0.1840855106888361,0.290690648594824,0.6385641635294894,0.4996646951360811
21111011506,115.06,74032.0,235100.0,1511.0,12.4,15.104166666666666,52.08737864077669,20.0,0.642693787795492,0.6667167092028223,0.5324989907145741,0.14489311163895488,0.14847820937944103,0.5135402219140083,0.4414701717742155
21111011508,115.08,81154.0,209700.0,1239.0,9.2,7.678883071553229,44.398851046368485,17.0,0.6035404068169323,0.7048491217534905,0.42268873637464677,0.10688836104513064,0.06617047080736407,0.43547813052180245,0.3899358712198944
21111011509,115.09,40673.0,246100.0,1129.0,27.7,35.68507157464212,57.126696832579185,14.0,0.8260857614073667,0.6502026722714307,0.37828017763423494,0.32660332541567694,0.37661329931152326,0.5647047280450642,0.5204149940142161
21111011513,115.13,73590.0,216700.0,1071.0,8.7,16.445623342175068,62.877539813289395,9.0,0.6451236943375481,0.6943401891607867,0.3548647557529269,0.10095011876484561,0.1633479802022248,0.6230933889206424,0.43028668785649576
21111011514,115.14,84034.0,255300.0,1570.0,10.4,1.7094017094017095,35.11087645195354,12.0,0.5877075316107752,0.6363909322924486,0.5563181267662495,0.12114014251781474,0.0,0.3411767558132017,0.37378891483341486
21111011515,115.15,91793.0,247700.0,2250.0,7.9,53.2258064516129,60.44252563410686,16.0,0.5450522264980759,0.6478006305359556,0.8308437626160678,0.09144893111638955,0.571048730917926,0.5983705408769012,0.547427470426886
21111011516,115.16,71994.0,221600.0,1068.0,8.5,12.862318840579709,27.79017857142857,15.0,0.6538977460142936,0.686983936345894,0.3536536132418248,0.0985748218527316,0.1236277881902251,0.26684926202623904,0.363931194611868
21111011517,115.17,97149.0,272600.0,994.0,8.8,32.038834951456316,28.26691380908248,7.0,0.5156074766355141,0.6104188560276235,0.32377876463463867,0.10213776722090262,0.33619551769970524,0.2716895840820109,0.3599713277167325
21111011518,115.18,131250.0,377100.0,,0.2,,8.122503328894808,10.0,0.3281363386476086,0.45353550517940244,,0.0,,0.06716215114541157,0.21220849874310566
21111011519,115.19,109615.0,322900.0,1286.0,4.0,2.671118530884808,30.248500428449017,27.0,0.44707531610775153,0.5349046689686233,0.4416633023819136,0.04513064133016627,0.010660432791427997,0.29180875435006914,0.2952071859883253
21111011520,115.20,131887.0,455800.0,1409.0,4.6,23.49570200573066,15.889628924833493,17.0,0.32463441451346897,0.3353850773157183,0.49132014533710133,0.05225653206650831,0.24149664942401583,0.14602225285927883,0.2651858452526819
21111011521,115.21,68939.0,228800.0,900.0,21.7,8.571428571428571,56.96055684454756,7.0,0.6706926882902694,0.6761747485362558,0.28582963262010497,0.25534441805225655,0.07606415375245312,0.563017898574743,0.4211872566376805
21111011522,115.22,86480.0,263300.0,1615.0,2.7,,69.99068033550793,5.0,0.574260582737768,0.6243807236150728,0.5744852644327816,0.029691211401425176,,0.6953135401411265,0.49962626446563474
21111011603,116.03,110673.0,386500.0,1589.0,3.3,,15.713642503376857,36.0,0.44125893347993406,0.439423509983486,0.5639886960032298,0.03681710213776722,,0.14423545194755075,0.32514473871039357
21111011604,116.04,124293.0,571600.0,886.0,3.3,76.31578947368422,24.356435643564357,16.0,0.3663826278174821,0.1615373067107041,0.28017763423496167,0.03681710213776722,0.8269964347154006,0.23198625985047486,0.3173162275777985
21111011605,116.05,96484.0,428600.0,1539.0,3.8,7.825370675453048,3.3266418124462285,43.0,0.5192633315008246,0.376219786818796,0.5438029874848607,0.04275534441805225,0.06779425571084856,0.01846947554473467,0.26138419691301945
21111011606,116.06,132404.0,607200.0,,2.7,16.0,13.472222222222221,15.0,0.3217921935129192,0.10809187809638188,,0.029691211401425176,0.1584083372809095,0.1214781746031746,0.14789235897896208
21111011706,117.06,81875.0,234600.0,1027.0,5.8,,68.71609403254972,16.0,0.5995766904892799,0.6674673472451584,0.3371013322567622,0.0665083135391924,,0.6823725873712956,0.4706052541803377
21111011707,117.07,110507.0,230300.0,1450.0,7.8,3.9473684210526314,29.402756508422666,28.0,0.4421715228147334,0.6739228344092478,0.5078724263221639,0.09026128266033254,0.0248073998354484,0.2832218645498016,0.33704288843195457
21111011708,117.08,74375.0,281200.0,1047.0,9.4,17.10843373493976,10.520361990950226,17.0,0.6408081363386475,0.5975078816994446,0.3451756156641098,0.10926365795724466,0.17069509682500725,0.09150775694893343,0.32582635757223116
21111011709,117.09,96313.0,368800.0,2624.0,5.0,,6.222222222222222,30.0,0.5202034084661902,0.4659960966821799,0.9818328623334679,0.05700712589073634,,0.04786848072562359,0.4145815948196396
21111011710,117.10,86367.0,212100.0,1274.0,23.1,16.10337972166998,37.90064102564102,6.0,0.5748818031885652,0.7012460591502777,0.43681873233750507,0.27197149643705465,0.15955428019283635,0.3695014063317634,0.41899562960633374
21111011711,117.11,87485.0,231500.0,1289.0,2.8,14.53287197231834,37.55426917510854,25.0,0.5687355689939527,0.6721213031076415,0.44287444489301575,0.03087885985748218,0.1421455254155609,0.36598467172686727,0.3704567289990867
21111011712,117.12,61850.0,190700.0,1313.0,18.6,16.774716369529983,36.30289532293987,10.0,0.7096646509070919,0.733373367362258,0.45256358498183286,0.21852731591448932,0.16699590859640057,0.35327939639107314,0.4390673706921909
21111011713,117.13,47026.0,145200.0,1216.0,22.9,14.545454545454545,69.32610379550735,8.0,0.7911599780098956,0.8016814292148327,0.413403310456197,0.2695961995249406,0.14228500064596702,0.688566053842141,0.5177819952823289
21111011800,118,50179.0,132800.0,1015.0,15.8,19.024390243902438,71.88715953307393,18.0,0.7738262781748213,0.820297252664765,0.3322567622123537,0.18527315914489312,0.1919330799181985,0.7145686095449852,0.5030258569433362
21111011901,119.01,,13100.0,692.0,47.6,24.03846153846154,27.729636048526864,4.0,,1.0,0.20185708518368994,0.5629453681710214,0.24751302700142114,0.26623457008453294,0.455710010088133
21111011904,119.04,42424.0,144800.0,776.0,24.7,4.559748427672956,92.12880143112702,10.0,0.8164595931830676,0.8022819396487014,0.23576907549454987,0.2909738717339667,0.031595506019681266,0.9200832390201161,0.5161938708500138
21111011906,119.06,52835.0,204900.0,1071.0,24.3,23.554735547355474,46.52777777777778,16.0,0.7592248488180319,0.712055246959916,0.3548647557529269,0.2862232779097387,0.24215102406827005,0.45709325396825395,0.46860206791285625
21111011907,119.07,72123.0,226800.0,984.0,6.2,22.59259259259259,82.17008797653959,16.0,0.6531885651456845,0.6791773007055998,0.31974162293096486,0.07125890736342043,0.23148586767724613,0.8189718115985397,0.4623040125702426
21111011908,119.08,51400.0,200500.0,1167.0,13.7,35.0210970464135,51.39470013947002,9.0,0.7671137987905443,0.7186608617324726,0.3936213161081954,0.16033254156769597,0.36925327848700895,0.5065074146813537,0.48591486856121185
21111011909,119.09,44835.0,199500.0,927.0,25.7,24.647887323943664,84.32539682539682,16.0,0.8032050577240242,0.7201621378171446,0.29672991522002423,0.3028503562945368,0.2542683862530941,0.8408547942986718,0.5363451079345827
21111012001,120.01,67798.0,167100.0,1095.0,19.8,12.556053811659194,71.53284671532847,6.0,0.6769653655854866,0.7688034829605164,0.364553895841744,0.2327790973871734,0.12023290345467792,0.7109712498137942,0.47905099917389876
21111012003,120.03,67625.0,188100.0,1283.0,17.1,,72.83493708364175,19.0,0.6779164376030786,0.7372766851824051,0.4404521598708115,0.20071258907363423,,0.7241914530430973,0.5561098649546053
21111012004,120.04,50231.0,77500.0,1167.0,32.2,5.8558558558558556,65.34246575342466,4.0,0.7735404068169324,0.903317820147125,0.3936213161081954,0.38004750593824227,0.045962589780685466,0.6481199329046687,0.5241015952826414
21111012005,120.05,59909.0,161900.0,1211.0,17.1,22.335766423357665,47.8421052631579,4.0,0.7203353490929082,0.7766101186008108,0.4113847396043601,0.20071258907363423,0.2286390025137704,0.47043770139634805,0.4680199167136387
21111012103,121.03,80556.0,190700.0,1267.0,7.3,33.49282296650718,50.11185682326622,12.0,0.6068279274326553,0.733373367362258,0.43399273314493336,0.0843230403800475,0.3523126752327181,0.49348262795050907,0.4507187285838536
21111012104,121.04,57891.0,137500.0,1396.0,20.1,21.885521885521886,75.15741270749857,15.0,0.7314293567894448,0.8132412550668068,0.48607186112232537,0.23634204275534443,0.22364813459081576,0.7477716902445007,0.5397507234282063
21111012105,121.05,69160.0,173900.0,1190.0,8.2,26.26131953428202,46.464646464646464,11.0,0.6694777350192413,0.758594805584747,0.4029067420266451,0.09501187648456055,0.2721529498352436,0.4564522778808493,0.4424327311385478
21111012107,121.07,62777.0,164000.0,1198.0,17.7,16.81109185441941,62.346521145975444,15.0,0.7045684442001099,0.7734574388229996,0.40613645538958415,0.20783847980997625,0.16739912335074095,0.6177019238800568,0.4795169775755779
21111012108,121.08,60729.0,175900.0,855.0,22.9,6.646525679758309,75.96685082872928,2.0,0.7158273776800439,0.7555922534154031,0.26766249495357286,0.2695961995249406,0.054727001850471066,0.7559899650467922,0.46989921541187063
21111012109,121.09,71723.0,189200.0,1265.0,6.0,42.46031746031746,76.75675675675676,18.0,0.655387575590984,0.7356252814892659,0.43318530480419865,0.0688836104513064,0.4517155038235095,0.7640099282956426,0.5181345340758179
21111012203,122.03,73993.0,260200.0,1093.0,12.1,31.022530329289427,56.65413533834587,35.0,0.6429081913139088,0.6290346794775559,0.3637464675010093,0.14133016627078385,0.3249299903862494,0.5599067822617769,0.44364271286854734
21111012204,122.04,71133.0,298700.0,970.0,12.0,11.573604060913706,47.54240974336668,11.0,0.658631115997801,0.571235550217685,0.31408962454582157,0.14014251781472684,0.10934265041467583,0.46739487443520256,0.3768060555709855
21111012205,122.05,51656.0,200300.0,1138.0,9.8,8.4,61.87050359712231,7.0,0.7657064321055524,0.718961116949407,0.38191360516754136,0.1140142517814727,0.07416390336333491,0.6128688885626193,0.44460469965498794
21111012206,122.06,85948.0,220500.0,900.0,6.4,11.127596439169139,71.22375832053251,15.0,0.5771852666300166,0.6886353400390333,0.28582963262010497,0.07363420427553444,0.10439874783351863,0.7078330564176515,0.4062527079693099
21111012301,123.01,64295.0,195000.0,1393.0,8.8,35.833333333333336,92.43421052631578,12.0,0.696223199560198,0.7269178801981684,0.48486071861122326,0.10213776722090262,0.37825675035528183,0.9231840762620837,0.5519300653679763
21111012302,123.02,62333.0,221800.0,1248.0,12.7,22.106824925816024,81.16674322462104,15.0,0.7070093457943925,0.6866836811289596,0.4263221639079532,0.14845605700712589,0.22610123319000233,0.8087847909030402,0.5005595453219123
21111012406,124.06,69269.0,167800.0,1197.0,16.0,16.373477672530445,76.53374233128835,15.0,0.6688785046728972,0.767752589701246,0.4057327412192168,0.18764845605700714,0.1625482603208017,0.7617456491799175,0.49238436685851444
21111012407,124.07,88137.0,192600.0,1312.0,7.6,28.169014084507044,57.247514390371535,21.0,0.5651511819681143,0.7305209428013812,0.45215987081146547,0.08788598574821851,0.2932993508183159,0.5659313961063233,0.44915812137563643
21111012408,124.08,69514.0,167000.0,962.0,13.4,28.525641025641026,87.66990291262135,3.0,0.6675316107751512,0.7689536105689836,0.31085991118288253,0.15676959619952494,0.29725248697299855,0.8748117693679412,0.512696497511247
21111012409,124.09,77426.0,155800.0,1367.0,7.2,,90.80459770114942,16.0,0.6240351841671248,0.7857679027173097,0.4743641501816714,0.0831353919239905,,0.9066385174759558,0.5747882292932104
21111012410,124.10,67969.0,231500.0,941.0,10.4,17.5,30.486486486486484,8.0,0.676025288620121,0.6721213031076415,0.30238191360516753,0.12114014251781474,0.17503552818569396,0.29422504136789845,0.3734882029007229
21111012412,124.12,62461.0,211900.0,1207.0,14.4,4.132231404958678,73.09236947791165,22.0,0.7063056624518966,0.7015463143672122,0.40976988292289057,0.16864608076009502,0.026856567918537688,0.7268051799032866,0.4566549480539864
21111012413,124.13,66413.0,174800.0,1707.0,30.3,91.92307692307692,81.08776266996291,18.0,0.6845794392523364,0.7572436571085422,0.6116269681065806,0.35748218527315917,1.0,0.807982896496052,0.7031525243727783
21111012501,125.01,40990.0,163600.0,821.0,21.2,23.37962962962963,71.83988764044943,7.0,0.8243430456294667,0.7740579492568683,0.25393621316108195,0.2494061757719715,0.2402100110532133,0.7140886551249713,0.5093403416662622
21111012502,125.02,61225.0,193000.0,956.0,25.5,46.904761904761905,81.45386766076422,15.0,0.7131006047278725,0.7299204323675124,0.3084376261606782,0.3004750593824228,0.5009812546525004,0.811699982882249,0.5607691600288726
21111012503,125.03,63149.0,165800.0,897.0,13.9,57.7922077922078,85.76290414066932,15.0,0.7025233644859813,0.77075514187059,0.2846184901090028,0.16270783847981,0.6216663488098827,0.8554498940812855,0.566286846306092
21111012603,126.03,50982.0,166500.0,1070.0,9.4,20.077972709551656,82.34042553191489,13.0,0.7694117647058824,0.7697042486113196,0.35446104158255953,0.10926365795724466,0.20361182444505385,0.820701259227095,0.5045256327548592
21111012604,126.04,58222.0,158100.0,968.0,6.6,8.488063660477453,79.15780518928116,15.0,0.7296096756459594,0.7823149677225641,0.3132821962050868,0.07600950118764845,0.0751400708930234,0.7883879200340281,0.46079072194805176
21111012605,126.05,50775.0,162800.0,893.0,18.9,36.480000000000004,91.67686658506732,17.0,0.770549752611325,0.775258970124606,0.2830036334275333,0.22209026128266032,0.38542491710090004,0.9154947168585916,0.5586370419009361
21111012606,126.06,67429.0,154500.0,912.0,10.3,5.527638190954774,86.48285137861465,16.0,0.6789939527212754,0.7877195616273833,0.29067420266451355,0.11995249406175773,0.04232436459893023,0.8627595624665467,0.46373735635673446
21111012701,127.01,34028.0,140300.0,914.0,40.4,34.63992707383774,62.123456790123456,27.0,0.8626168224299066,0.8090376820297253,0.29148163100524827,0.4774346793349168,0.3650280878862165,0.6154371378180902,0.5701726734173507
21111012702,127.02,42191.0,145300.0,1167.0,25.0,28.947368421052634,88.14553990610328,8.0,0.8177405167674546,0.8015313016063654,0.3936213161081954,0.29453681710213775,0.3019272482485228,0.8796409408833955,0.5814996901193453
21111012703,127.03,56186.0,172900.0,1445.0,13.2,18.771929824561404,50.215432824128484,31.0,0.7408026388125344,0.760096081669419,0.505853855470327,0.1543942992874109,0.18913460819267494,0.49453424142865143,0.474135954143503
21111012801,128.01,34380.0,119400.0,678.0,21.0,27.54491017964072,91.800878477306,12.0,0.8606816932380429,0.8404143521993694,0.19620508679854662,0.24703087885985747,0.28638128763789333,0.9167538171930558,0.5579111859877942
21111012802,128.02,42227.0,102600.0,740.0,27.7,27.455357142857146,94.45324881141046,8.0,0.8175426058273777,0.8656357904218586,0.22123536536132418,0.32660332541567694,0.28538861067875754,0.9436834955852389,0.5766815322150389
21111013100,131,109185.0,369600.0,1411.0,4.1,18.367346938775512,96.02385685884693,7.0,0.44943925233644855,0.46479507581444224,0.4921275736778361,0.04631828978622327,0.18464989027349452,0.9596299752505376,0.43282667618983034
21111980100,9801,,,,,,,11.0,,,,,,,
